SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - The early dynasties,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Identify different historical interpretations about the Qin and Han dynasties,,1,4
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - Middle Kingdom Egypt: Power and propaganda,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Analyse the causes and consequences of changing power dynamics in Middle Kingdom Egypt and the Second Intermediate Period,,1,5
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - The early dynasties,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Analyse the causes and consequences of the rise and fall of the Qin and Han dynasties in early China,,1,5
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - Middle Kingdom Egypt: Power and propaganda,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Explain how the features of Ancient Egypt changed and/or stayed the same,,1,6
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - The early dynasties,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Explain how the features of early China changed and/or stayed the same,,1,6
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - Middle Kingdom Egypt: Power and propaganda,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Evaluate the historical significance of Middle Kingdom Egypt and the Second Intermediate Period,,1,7
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - The early dynasties,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Evaluate the historical significance of the Qin and Han dynasties,,1,7
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - Middle Kingdom Egypt: Power and propaganda,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Construct arguments about the Middle Kingdom Egypt and the Second Intermediate Period using sources as evidence.,,1,8
Humanities,Ancient History,Year 11,Unit 2,VCEHAU2AS2,,Area of Study 2 - The early dynasties,,VCEHAU2AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Construct arguments about the rise and fall of the Qin and Han dynasties in early China using sources as evidence.,,1,8
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The social features of the New Kingdom Egypt and how these features may have influenced the development of the ancient society, including religious practices and cultural expressions, the role of the god-king, the god's wife of Amun, the status of women, priesthoods, scribes, artisans, agricultural workers; the building programs of Hatshepsut, Thutmosis III, Rameses II and Rameses III; the temple of Karnak, funerary customs, the tomb of the Vizier Rekhmire and other noble tombs; the tomb of Seti I and other royal tombs; the social structure; the occupations at the workers' village at Deir el-Medineh",,1,1
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The political features of and changes in the New Kingdom Egypt, including the civil administration, the role of scribes, the presentation of the king as warrior, expressions of power, and the role and structure of the army",,1,2
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The economic features of the New Kingdom Egypt and how these features may have caused social and political change, including commerce and trade at the workers' village at Deir el-Medineh; strikes and tomb robberies; the contributions of Hatshepsut, Thutmosis III, Rameses II and Rameses III to commerce, trade and tribute in the Near East and East Africa",,1,3
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The causes, course and consequences of warfare and conflict, including the military campaigns of Thutmosis III, Rameses II, Merenptah and Rameses III; the Battle of Kadesh (1274 BCE) and subsequent treaty between Rameses II and Khattushili III; and 20th Dynasty wars with Libya and the Sea Peoples; and the growth and territorial expansion of Egypt into East Africa and across the Near East.",,1,4
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,Greece (800-454 BCE):,,1,5
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"Students investigate the features of life during the Archaic Period. They investigate social, political and economic features of Athens and Sparta to 454 BCE. They examine the causes and consequences of the conflict between Greece and Persia.",,1,6
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The social features of Ancient Greece and how these features may have influenced the development of the ancient society, including the polis as a cultural and religious institution; the role, status and civic obligations of men, women, metics and slaves; and the social classes of Athens (pentakosiomedimnoi, hippeis, zeugitae and thêtes) and Sparta (Spartiates, Perioikoi, and Helots); the comparison of these social features in Athens and Sparta",,1,7
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The political features of and changes in Ancient Greece, including factors that fostered political developments and the aristocracy, oligarchy and tyranny; the causes and political impact of reforms implemented by Solon, Pisistratus, Cleisthenes and Ephialtes on the Athenian constitution, government and political institutions (archonship, boule, ekklesia, heliaea, areopagus and ostracism); the Spartan constitution; the impact of reforms introduced by Lycurgus to the Spartan constitution, government and political institutions (dual monarchy, gerousia, ephors and apella); and foreign policy and expressions of power in Athens and Sparta",,1,8
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The economic features of Ancient Greece and how these features may have caused social and political change, including pressures on Greece caused by the physical environment of the polis and its hinterland; the use of agriculture; the impact of the changing population numbers on Greece; the character and effects of colonisation, tyranny, national and international trade; the economic reforms of Solon",,1,9
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The causes, course and consequences of warfare and conflict, including the Ionian revolt; the Persian invasions of 490 and 480-479 BCE; Spartan expansionism into Messenia; and the development and use of the Peloponnesian League by Sparta and the Delian League by Athens, and its transformation into the Athenian hegemony.",,1,10
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,Rome (c.753-146 BCE):,,1,11
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"Students investigate the features and the early development of Rome. They investigate the social, political and economic features of Rome. They examine the causes and consequences of the conflict between Rome and Carthage.",,1,12
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The social features of Ancient Rome and how these features may have influenced the development of the ancient society, including foundation narratives, religious practices and cultural expressions, the development of religious institutions, the paterfamilias, the role of women, the social hierarchy, relationships between patrons and clients, the role of slaves, and militarism",,1,13
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The political features of and changes in Ancient Rome, including the rule of the kings, the oligarchy, the Revolution of 509 BCE, patricians and plebeians, the Conflict of the Orders, government and the role of political institutions (the senate, assemblies, plebeian institutions, magistracies and the cursus honorum), the Twelve Tables, and expressions of power",,1,14
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The economic features of Ancient Rome and how these features may have caused social and political change, including the growth of Rome from village to city, land tenure, the development of trade and commerce and the growth of slavery",,1,15
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KK,Outcome 1,Ancient History Students,,Key Knowledge,"The causes, course and consequences of warfare and conflict, including the territorial expansion of Rome (the Battle of Lake Regillus, the conquest of Veii, the Sack of Rome by the Gauls, the Second Samnite War and the war with Pyrrhus) and the wider struggle for supremacy, and expansion in the Mediterranean (the First Punic War 264-241 BCE, the Second Punic War 218-202 BCE, the Third Punic War 149-146 BCE, and the significance of the conquest of Greece).",,1,16
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Ask and use a range of historical questions to explore the features of the ancient society,,1,1
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Evaluate sources for use as evidence,,1,2
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Analyse the perspectives of people in the ancient society and how perspectives changed over time,,1,3
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Evaluate historical interpretations about the features of the ancient society,,1,4
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Analyse the causes and consequences of conflict and warfare in the ancient society,,1,5
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Evaluate the extent of continuity and change in the features of the ancient society,,1,6
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Evaluate the historical significance of the features of the ancient society,,1,7
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,,VCEHAU3AS1O1KS,Outcome 1,Ancient History Students,,Key Skills,Construct arguments about the features of the ancient society using sources as evidence.,,1,8
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The causes of the crisis in the Amarna Period, including the reign of Amenhotep III, the relationship between the priests of the Amen-Ra cult and the king, and changes to traditional religious beliefs and practices",,1,1
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The causes, course and consequences of key developments in the crisis, including the transfer of the capital to Akhetaten, changes in art and architecture (representations of Aten, Akhenaten, Nefertiti and the royal family), the supposed withdrawal of the king from the governance of Egypt, military and foreign policy and the relationships of Amarna kings with foreign powers, 'brother' kings and vassals",,1,2
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The role, motives and influence of the following individuals:",,1,3
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Amenhotep III, including his religious beliefs and practices, building projects at the temple at Karnak and Malkata, the mortuary temple, and comparison to earlier kings of the Eighteenth Dynasty",,1,4
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Amenhotep IV/Akhenaten, including background and influences, his early reign as Amenhotep IV, the building program and talatat building principles at East Karnak and Akhetaten, the foundation of Akhetaten as observed in the boundary stelae, Amarna Letters, hymn to the Aten, and tomb reliefs",,1,5
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Nefertiti, including theories about her origins and parentage, representations at Karnak and at Amarna, representations as wife and mother, and the debate about co-regency and/or independent rule",,1,6
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Tutankhamun, including origins and influences, the relationship with Akhenaten's daughter Ankhesenamun, the restoration of traditional religious practices, his likely cause of death, and burial in the Valley of Kings.",,1,7
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,Greece - The Peloponnesian War (460-404 BCE),,1,8
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Students investigate the Peloponnesian War (460-404 BCE) and how it reveals a different form of crisis. The conflict was fought between the Athenian Empire and the Peloponnesian League, each pursuing their interests. At the start of the war, Athens was wealthy and powerful. By the end of the struggle, her power was broken. Students analyse the involvement of Pericles, Nicias, Alcibiades and Lysander during the Peloponnesian War and what this reveals about the roles, motives and influence of these key individuals.",,1,9
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The causes of the Peloponnesian War (460-404 BCE), including the Athenian hegemony, the Peloponnesian League, the long-term rivalry between Athens and Sparta, Athenian naval power and Spartan hoplite supremacy, the impact of the First Peloponnesian War (460-c.445 BCE), the Thirty Years Peace, the significance of the Long Walls of Athens, the role of Corinth, the crises at Corcyra and Potidaea, and the Megarian Decree",,1,10
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The causes, course and consequences of key developments in the crisis, including the Archidamian War, the strategies of Athens and Sparta, the plague at Athens, the role of Cleon and Brasidas in the course of the war, the Peace of Nicias, the Sicilian Expedition and its impact on Athens, the Decelean (Ionian) War, the oligarchic revolution of 411 BCE in Athens, and the intervention of Persia",,1,11
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The role, motives and influence of the following individuals:",,1,12
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Pericles, including family background, early career, military roles, democratic reforms, building programs, leadership of Athens early in the Peloponnesian War, his relationship with Archidamus, and his death",,1,13
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Nicias, including family background, early career, military roles and rivalry with Cleon, roles in Peace of Nicias and the Sicilian Expedition, and his relationship with Alcibiades",,1,14
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Alcibiades, including family background, early career, the Sicilian Expedition, refuge in Sparta, coup of 411 BCE, the Four Hundred, his recall to Athens, military contributions, and his relationship with Nicias",,1,15
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Lysander, including family background, naval commands, the fall of Athens, installation of the Thirty Tyrants, and his relationship with Cyrus the Younger.",,1,16
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,Rome - The fall of the Republic (133-23 BCE),,1,17
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Students investigate how the interests and actions of individuals led to the demise of the Republic, beginning with the elections of Tiberius Gracchus and later Gaius Gracchus as tribunes, their attempts at reform and their deaths. Students analyse the involvement of Cornelius Sulla, Pompey Julius Caesar and Octavian/Augustus during the fall of the Republic and what this reveals about the different roles, motives and influence of these key individuals.",,1,18
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The causes of the demise of the Roman Republic, including the tribunates of Tiberius and Gaius Gracchus, the military and political career of Gaius Marius, military reforms of Gaius Marius, and the military and political career of Cornelius Sulla",,1,19
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The causes, course and consequences of key developments in the crisis, including the dictatorship of Sulla, the military and political career of Pompey, the formation and collapse of the unofficial alliance known as the First Triumvirate, the Civil Wars, the dictatorships and assassination of Julius Caesar, the formation and the collapse of the legally enshrined Second Triumvirate and the Battle of Actium (31 BCE)",,1,20
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"The role, motives and influence of the following individuals:",,1,21
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Cornelius Sulla, including his military and political career, his rivalry with Marius, the march on Rome, his dictatorship, and restoration of senatorial power",,1,22
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Pompey, including his military and political career, involvement in the First Triumvirate, and his undermining of constitutional norms",,1,23
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Julius Caesar, including his ascension through the cursus honorum, priesthoods, alliance with Pompey and Crassus in the First Triumvirate, the Gallic Wars, his rivalry with Pompey, the influence of Cleopatra, dictatorships and assassination",,1,24
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KK,Outcome 2,Ancient History Students,,Key Knowledge,"Octavian/Augustus, including his adoption by Julius Caesar, political career, involvement in the Second Triumvirate with Mark Antony and Lepidus, rivalry with Mark Antony, use of propaganda, the exploitation of Mark Antony and Cleopatra's relationship, the Battle of Actium, the settlement of 27 BCE, and the settlement of 23 BCE.",,1,25
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Ask and use a range of historical questions to explore a crisis within the ancient society,,1,1
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Evaluate sources for use as evidence,,1,2
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Analyse the perspectives of people on a crisis within the ancient society and how perspectives changed over time,,1,3
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Evaluate historical interpretations about a crisis within the ancient society,,1,4
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Analyse the causes and consequences of a crisis within the ancient society,,1,5
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Evaluate the extent to which a crisis maintained continuity and/or brought about change in the ancient society,,1,6
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Evaluate the historical significance of a crisis within the ancient society,,1,7
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",,VCEHAU3AS2O2KS,Outcome 2,Ancient History Students,,Key Skills,Construct arguments about a crisis in the ancient society using sources as evidence.,,1,8
